201508,079,202034145,20AAAAAA,10.57828,1.057828,5.455273,0.893536,1029.913845,1.244383,879.460852,1.352141,20.96968,1.095022,16.602635,1.172677,20,19,15,20150830152535,20150830152535,5717,10836,22,16553,34,29,25,2,32,0,0,13,1,12,0,0,24,17,17,29,21,7664,136,201,22,9,8889,64,182,24,13,5029,77,127,17,9,7329,39,142,80,26,10,0,10317,1480,561,0,46,17,21,0,1843,1186,1166,0,75,26,10,0,10082,1480,561,0
201508,079,202084058,20AAAAAA,3.080584,0.993737,2.118962,1.003719,226.441184,0.604327,244.501145,0.754374,5.158488,0.669934,4.975942,0.772129,10,9,6,20150830080357,20150830053629,1192,2555,0,3747,11,7,6,1,10,0,0,1,0,1,0,0,10,7,6,6,5,1375,10,29,7,7,2372,21,48,5,5,1343,9,28,4,4,1574,10,30,17,2,0,0,2747,170,0,0,6,5,1,0,425,384,21,0,17,2,0,0,2747,170,0,0
201508,079,201098342,20AAAAAA,4.165414,0.600595,2.663586,0.685676,243.124665,0.685918,150.478031,0.826628,5.988021,0.625012,3.863703,0.749674,31,26,30,20150831194710,20150831194710,2867,8121,1085,10223,35,25,26,1,34,0,1,8,0,8,0,1,28,19,18,25,20,6380,129,173,25,17,4608,86,124,17,15,2513,54,69,18,10,2220,47,65,77,23,1,7,3469,1103,161,214,77,36,1,14,3811,2322,122,644,74,20,0,7,3328,1030,0,214
201508,079,201882722,20AAAAAA,4.85595,0.615543,3.180876,0.621265,288.262131,0.656025,194.979644,0.652804,7.158599,0.611652,4.621474,0.592497,27,25,24,20150828074324,20150826201331,2210,9654,2922,9035,39,33,27,5,32,0,1,14,2,11,0,1,12,9,11,33,9,6453,128,180,23,7,5411,85,136,27,5,3995,75,108,21,6,3472,53,87,68,38,14,7,3882,2516,519,266,53,23,9,0,2951,1321,125,0,62,38,14,7,3119,2516,519,266
201508,079,201912063,20AAAAAA,1.247219,0.534522,0.942809,0.471405,183.597991,0.616791,178.837605,0.480101,4.082483,0.680414,3.399346,0.485621,3,2,2,20150809131654,20150808201048,0,893,331,893,4,3,2,0,4,0,0,0,0,0,0,0,4,2,3,3,4,179,4,5,2,1,714,3,13,1,1,31,1,1,2,1,714,3,13,4,0,0,0,745,0,0,0,1,2,0,0,58,90,0,0,2,0,0,0,70,0,0,0
201508,079,202008239,20AAAAAA,1.914262,0.648379,1.160577,0.580288,290.474895,0.958512,166.624648,0.955173,5.169683,0.79826,3.044641,0.782908,21,18,13,20150831164717,20150831164717,832,5532,2317,4047,8,6,4,0,8,0,0,3,0,3,0,0,4,3,3,7,4,2774,43,67,4,1,3590,19,69,5,3,1421,23,35,4,1,1719,13,35,20,16,0,0,1078,2062,0,0,10,16,0,0,328,2896,0,0,20,16,0,0,1078,2062,0,0
201508,079,201958173,20AAAAAA,0.974996,0.548435,0,0,299.703047,1.463156,0,0,5.145116,1.143359,0,0,18,0,18,20150828202010,0,2044,1643,277,3446,11,0,11,2,6,0,3,0,0,0,0,0,1,0,1,7,1,795,17,24,8,1,2892,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,5,1331,2009,308,39,0,0,0,0,0,0,0,0
201508,079,202071895,20AAAAAA,1.5,0.428571,1,0.333333,538.590986,1.228258,491.43715,1.196196,10.016653,1.112961,9.012337,1.08148,6,6,2,20150830193410,20150830193410,260,2371,0,2631,10,10,3,2,8,0,0,1,0,1,0,0,4,4,1,8,3,2445,17,49,3,2,186,4,5,8,3,2279,14,45,3,2,186,4,5,15,1,2,0,2366,37,62,0,2,0,1,0,136,0,30,0,6,0,2,0,489,0,62,0
201508,079,201114564,20AAAAAA,4.325763,0.512936,3.155243,0.571888,600.813523,0.940093,438.482454,1.132525,11.127993,0.740221,7.861298,0.844362,30,29,29,20150831213217,20150831201016,5122,14051,7399,12929,34,25,27,4,26,0,2,9,2,7,0,0,41,31,27,31,38,11923,160,282,11,13,7250,93,169,23,30,7581,93,174,9,10,3647,67,96,99,44,14,0,6855,2956,477,0,52,22,16,2,4545,2181,1155,17,97,44,5,0,6037,2956,278,0
201508,079,8040907,20AAAAAA,13.439656,0.339275,6.593915,0.410465,888.845672,0.357522,540.128443,0.558747,19.219202,0.309504,10.943236,0.442872,31,31,31,20150831195947,20150831120946,20704,56366,13246,66158,202,136,169,13,177,0,13,41,4,35,0,3,72,49,54,176,48,48914,850,1263,111,42,28156,378,662,119,34,20156,341,523,72,30,9811,157,243,332,93,39,44,19157,7148,2308,1586,480,164,35,59,28497,13578,2056,3135,187,58,26,42,10282,3819,1955,1518
201508,079,202029865,20AAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20150809112118,20150809112118,0,4,0,4,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,4,1,1,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
201508,079,201917961,20AAAAAA,5.378155,0.688828,3.584153,0.68926,915.329828,0.767127,402.061419,0.692413,17.477331,0.738879,8.187612,0.678531,26,15,25,20150831101946,20150819200544,2268,28755,8597,23373,21,13,16,9,10,0,2,5,4,1,0,0,7,6,7,18,6,19053,133,383,12,5,11970,70,232,9,5,4888,47,103,8,3,3822,31,78,1,11,66,0,163,1250,7297,0,2,3,118,2,55,194,21999,65,1,11,36,0,163,1250,3060,0
201508,079,201095595,20AAAAAA,5.52029,0.79773,3.423682,0.809903,848.557869,0.708501,652.808142,0.839085,16.237044,0.697468,12.144727,0.812109,25,22,22,20150831130846,20150831130846,3970,25972,8765,24814,22,19,14,1,20,0,1,4,1,3,0,0,35,26,23,22,33,18607,124,371,7,10,11335,49,211,19,23,9685,63,192,7,7,7431,30,137,30,42,21,0,2590,11153,3373,0,27,24,28,1,3475,4409,4889,53,23,42,21,0,2212,11153,3373,0
201508,079,201946952,20AAAAAA,5.269879,0.559925,4.160283,0.708133,723.648512,1.40338,157.50962,0.689886,13.590145,0.978951,4.613805,0.653282,17,16,17,20150817123752,20150817122921,0,8766,3710,5498,24,20,17,9,13,0,2,6,0,6,0,0,13,12,9,19,11,3681,99,118,20,9,5085,61,118,16,8,2177,57,68,16,9,1476,37,45,4,79,11,0,119,2964,570,0,0,52,12,2,0,1759,3344,10,4,79,10,0,119,2964,549,0
201508,079,200601770,20AAAAAA,0.678142,0.420916,0.57735,0.481125,321.504603,1.302224,318.937917,1.234917,5.607535,1.121507,5.560276,1.112055,18,15,9,20150831121243,20150831121243,1602,2842,1024,3626,10,6,6,0,9,0,0,2,0,2,0,0,12,8,6,6,9,1024,11,23,7,5,3420,18,67,5,7,874,9,19,4,2,3000,9,56,6,12,0,0,569,3305,0,0,7,3,0,0,338,217,0,0,4,7,0,0,212,510,0,0
201508,079,200069741,20AAAAAA,17.348002,0.291168,9.695145,0.323868,1085.183819,0.350238,654.170773,0.424573,26.364491,0.308531,14.849505,0.349268,31,31,31,20150831234001,20150831234001,28045,68006,16262,83934,186,132,167,19,158,0,7,63,6,57,0,0,52,32,39,163,30,60236,1218,1704,119,37,35815,629,945,114,19,30078,613,852,81,23,17686,315,466,573,280,74,0,27719,17481,2544,0,553,247,111,7,31269,13341,3422,225,497,138,70,0,23474,6647,2381,0
201508,079,201811383,20AAAAAA,4.612339,0.567391,1.664966,0.548459,814.710375,0.819469,203.510548,0.738791,15.246091,0.743127,4.01506,0.657437,31,28,31,20150831205023,20150831205023,11073,19747,3046,28375,22,13,20,3,16,0,3,7,1,6,0,0,49,26,44,20,42,18799,168,395,13,18,12021,84,241,12,24,4442,54,101,7,9,3271,31,70,66,7,12,0,6050,1060,603,0,117,22,24,4,15416,4809,2848,34,40,7,12,0,3842,1060,603,0
201508,079,202053438,20AAAAAA,4.882447,0.84785,2.732636,0.884088,1570.530892,1.357983,1322.075769,1.524886,27.512272,1.229362,22.823262,1.422413,29,22,27,20150831085218,20150830235700,5479,28060,13456,20090,23,16,21,4,19,0,0,5,2,3,0,0,11,9,10,13,8,4623,57,107,20,10,28916,110,542,7,4,706,19,22,14,9,18368,49,331,28,6,34,0,1524,253,17297,0,44,10,45,0,2092,725,11648,0,24,6,34,0,1385,253,17297,0
201508,079,202015285,20AAAAAA,6.553708,0.602863,3.806178,0.845817,392.107996,0.589065,270.509643,0.954965,9.612145,0.570836,6.178746,0.870246,31,30,31,20150831220705,20150831163051,3821,16814,6371,15730,42,26,34,16,26,0,0,10,6,4,0,0,53,25,44,32,37,9164,166,239,29,29,11471,171,283,19,18,3314,68,91,20,15,5184,67,122,38,41,56,0,2585,3061,2852,0,38,42,122,0,3173,3962,5002,0,21,40,49,0,874,2988,2390,0
201508,079,200885040,20AAAAAA,4.117647,0.921053,2.030903,0.643945,724.047323,0.88508,639.389252,0.812439,13.702221,0.862732,11.452625,0.787747,17,13,12,20150822082928,20150821225213,0,13907,8534,6095,23,12,18,3,18,0,0,2,0,2,0,0,10,7,7,17,5,5893,39,118,12,8,8014,37,152,7,2,3968,15,73,8,7,6263,26,116,28,8,3,0,4884,4538,781,0,23,8,4,0,2422,657,597,0,28,8,3,0,4884,4538,781,0
201508,079,200927554,20AAAAAA,11.50026,0.567688,5.682732,0.680173,606.338814,0.652068,408.88177,0.844122,15.514151,0.587945,9.047683,0.721024,31,31,31,20150831224330,20150831224330,7278,21548,5021,24668,83,54,64,12,65,0,6,18,4,14,0,0,49,38,43,73,42,19300,436,557,44,32,9526,192,261,47,35,9730,173,255,24,19,5286,86,134,177,40,40,2,12123,1446,1362,85,207,95,47,20,8725,2931,1601,553,177,40,40,2,12123,1446,1362,85
201508,079,201992032,20AAAAAA,1.545773,0.522835,0.924361,0.532208,116.507819,0.817225,78.280408,0.900865,2.471004,0.66085,1.550657,0.701488,23,19,18,20150831204810,20150831204810,1152,2127,110,3169,23,16,18,2,19,0,2,2,1,1,0,0,6,2,6,18,5,1164,30,33,12,3,2115,38,53,10,2,495,14,15,7,1,1156,19,27,8,17,8,0,356,1004,291,0,8,18,7,2,328,1083,183,34,6,17,8,0,275,1004,291,0
201508,079,201712441,20AAAAAA,5.869651,0.771597,2.874945,0.669168,432.989282,0.714714,298.059016,0.799403,9.658651,0.681215,5.884084,0.696799,28,27,26,20150830013831,20150830013831,4113,12850,2016,15595,40,29,29,1,34,0,5,9,0,9,0,0,41,28,32,28,29,6107,111,160,28,24,10856,102,237,19,16,3409,54,84,23,21,6658,62,144,74,38,3,1,4681,5151,157,78,57,29,1,10,3179,3489,22,206,40,22,3,1,2027,1910,157,78
201508,079,202054830,20AAAAAA,1.5,0.272727,0.5,0.142857,187,0.488251,11.5,0.071651,4.5,0.473684,0.5,0.111111,2,2,2,20150810155356,20150810155356,0,766,0,766,8,7,2,0,7,0,2,0,0,0,0,0,7,6,3,5,7,612,8,15,3,2,154,3,4,4,4,167,4,5,3,2,154,3,4,3,3,0,2,159,87,0,93,4,0,0,0,445,0,0,0,1,3,0,2,50,87,0,93
